,CHR_PCODE,CHR_SYS_SAMPLE_CDE,CHR_SAMPLE_DEL_GRP,CHR_LAB_ANAL_METHOD_NAME,CHR_ANALYSIS_DATE,CHR_TEST_TYPE,CHR_LAB_MATRIX_CDE,CHR_DILUTION_FACTOR,CHR_PREP_METHOD,CHR_PREP_DATE,CHR_LAB_NAME_CDE,CHR_QC_LEVEL,CHR_LAB_SAMPLE_ID,CHR_SUBSAMPLE_AMT,CHR_SUBSAMPLE_AMT_UNIT,CHR_FINAL_VOLUME,CHR_FINAL_VOLUME_UNIT,CHR_CAS_RN,CHR_RESULT_VALUE,CHR_RESULT_TYPE_CDE,CHR_REPORTABLE_RESULT,CHR_DETECT_FLAG,CHR_QLFR_SRC,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_RESULT_COMMENT,CHR_QC_ORIG_CONC,CHR_QC_SPIKE_ADDED,CHR_QC_SPIKE_MEASURED,CHR_QC_SPIKE_RECOVERY,CHR_QC_DUP_ORIG_CONC,CHR_QC_DUP_SPIKE_ADDED,CHR_QC_DUP_SPIKE_MEASURED,CHR_QC_DUP_SPIKE_RECOVERY,CHR_QC_RPD,CHR_QC_SPIKE_LCL,CHR_QC_SPIKE_UCL,CHR_QC_RPD_CL,CHR_QC_SPIKE_STATUS,CHR_QC_DUP_SPIKE_STATUS,CHR_QC_RPD_STATUS
611,103,13-SAW-10.8-07062021-W,R2106713,Calculation,7/16/2021 13:34,initial,WS,1,,7/15/2021 0:00,ALSRNY,quant,R2106713-003,0,mL,NA,,7727-37-9,1.02,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
612,99,13-SAW-10.8-07062021-W,R2106713,E351.2,7/16/2021 13:34,initial,WS,1,METHOD,7/15/2021 13:36,ALSRNY,quant,R2106713-003,20,mL,20,mL,KN,0.44,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
613,121,13-SAW-10.8-07062021-W,R2106713,E365.1,7/19/2021 22:08,initial,WS,1,METHOD,7/17/2021 15:16,ALSRNY,quant,R2106713-003,20,mL,20,mL,7723-14-0,0.0631,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
614,162,13-SAW-10.8-07062021-W,R2106713,E180.1,7/7/2021 13:15,initial,WS,1,,,ALSRNY,quant,R2106713-003,NA,,NA,,TURB,4.2,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
615,6,13-SAW-7.9-07062021-W,R2106713,SM 2320 B,7/12/2021 8:42,initial,WS,1,,,ALSRNY,quant,R2106713-004,0,mL,NA,,ALK,136,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
616,98,13-SAW-7.9-07062021-W,R2106713,E350.1,7/12/2021 21:46,initial,WS,1,,,ALSRNY,quant,R2106713-004,10,mL,10,mL,7664-41-7,0.063,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
617,27,13-SAW-7.9-07062021-W,R2106713,E300.0,7/12/2021 11:06,initial,WS,20,,,ALSRNY,quant,R2106713-004,10,mL,10,mL,16887-00-6,165,TRG,Yes,Y,AE,0,N,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
618,31,13-SAW-7.9-07062021-W,R2106713,SM10200H,7/20/2021 17:09,initial,WS,4,METHOD,7/7/2021 14:50,ALSRNY,quant,R2106713-004,1000,mL,1000,mL,479-61-8,0.83,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.16,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
619,66,13-SAW-7.9-07062021-W,R2106713,SM2340B,7/14/2021 21:09,initial,WS,1,,7/13/2021 0:00,ALSRNY,quant,R2106713-004,0,mL,NA,,HARD,201,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
620,100,13-SAW-7.9-07062021-W,R2106713,Calculation,7/8/2021 0:12,initial,WS,1,,,ALSRNY,quant,R2106713-004,0,mL,NA,,14797-55-8,0.63,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
621,101,13-SAW-7.9-07062021-W,R2106713,E353.2,7/8/2021 18:39,initial,WS,1,,,ALSRNY,quant,R2106713-004,10,mL,10,mL,NO3NO2N,0.648,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
622,102,13-SAW-7.9-07062021-W,R2106713,E353.2,7/8/2021 0:12,initial,WS,1,,,ALSRNY,quant,R2106713-004,10,mL,10,mL,14797-65-0,0.017,TRG,Yes,Y,AE,0,N,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
623,103,13-SAW-7.9-07062021-W,R2106713,Calculation,7/16/2021 13:35,initial,WS,1,,7/15/2021 0:00,ALSRNY,quant,R2106713-004,0,mL,NA,,7727-37-9,1,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
624,99,13-SAW-7.9-07062021-W,R2106713,E351.2,7/16/2021 13:35,initial,WS,1,METHOD,7/15/2021 13:36,ALSRNY,quant,R2106713-004,20,mL,20,mL,KN,0.35,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
625,121,13-SAW-7.9-07062021-W,R2106713,E365.1,7/19/2021 22:09,initial,WS,1,METHOD,7/17/2021 15:16,ALSRNY,quant,R2106713-004,20,mL,20,mL,7723-14-0,0.058,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
626,162,13-SAW-7.9-07062021-W,R2106713,E180.1,7/7/2021 13:15,initial,WS,1,,,ALSRNY,quant,R2106713-004,NA,,NA,,TURB,3.2,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
627,6,13-SAW-4.8-07062021-W,R2106713,SM 2320 B,7/12/2021 9:18,initial,WS,1,,,ALSRNY,quant,R2106713-005,0,mL,NA,,ALK,136,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
628,98,13-SAW-4.8-07062021-W,R2106713,E350.1,7/12/2021 21:47,initial,WS,1,,,ALSRNY,quant,R2106713-005,10,mL,10,mL,7664-41-7,0.042,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
629,27,13-SAW-4.8-07062021-W,R2106713,E300.0,7/12/2021 11:12,initial,WS,20,,,ALSRNY,quant,R2106713-005,10,mL,10,mL,16887-00-6,171,TRG,Yes,Y,AE,0,N,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
630,31,13-SAW-4.8-07062021-W,R2106713,SM10200H,7/20/2021 17:09,initial,WS,4,METHOD,7/7/2021 14:50,ALSRNY,quant,R2106713-005,1000,mL,1000,mL,479-61-8,1.67,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.16,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
631,66,13-SAW-4.8-07062021-W,R2106713,SM2340B,7/14/2021 21:18,initial,WS,1,,7/13/2021 0:00,ALSRNY,quant,R2106713-005,0,mL,NA,,HARD,200,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
632,100,13-SAW-4.8-07062021-W,R2106713,Calculation,7/8/2021 0:12,initial,WS,1,,,ALSRNY,quant,R2106713-005,0,mL,NA,,14797-55-8,0.622,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
633,101,13-SAW-4.8-07062021-W,R2106713,E353.2,7/8/2021 18:40,initial,WS,1,,,ALSRNY,quant,R2106713-005,10,mL,10,mL,NO3NO2N,0.636,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
634,102,13-SAW-4.8-07062021-W,R2106713,E353.2,7/8/2021 0:12,initial,WS,1,,,ALSRNY,quant,R2106713-005,10,mL,10,mL,14797-65-0,0.014,TRG,Yes,Y,AE,0,N,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
635,103,13-SAW-4.8-07062021-W,R2106713,Calculation,7/16/2021 13:36,initial,WS,1,,7/15/2021 0:00,ALSRNY,quant,R2106713-005,0,mL,NA,,7727-37-9,1.01,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
636,99,13-SAW-4.8-07062021-W,R2106713,E351.2,7/16/2021 13:36,initial,WS,1,METHOD,7/15/2021 13:36,ALSRNY,quant,R2106713-005,20,mL,20,mL,KN,0.38,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
637,121,13-SAW-4.8-07062021-W,R2106713,E365.1,7/19/2021 22:11,initial,WS,1,METHOD,7/17/2021 15:16,ALSRNY,quant,R2106713-005,20,mL,20,mL,7723-14-0,0.0597,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
638,162,13-SAW-4.8-07062021-W,R2106713,E180.1,7/7/2021 13:15,initial,WS,1,,,ALSRNY,quant,R2106713-005,NA,,NA,,TURB,5.3,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
639,6,13-SAW-1.1107062021-W,R2106713,SM 2320 B,7/12/2021 9:26,initial,WS,1,,,ALSRNY,quant,R2106713-006,0,mL,NA,,ALK,136,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
640,98,13-SAW-1.1107062021-W,R2106713,E350.1,7/12/2021 21:50,initial,WS,1,,,ALSRNY,quant,R2106713-006,10,mL,10,mL,7664-41-7,0.019,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
641,27,13-SAW-1.1107062021-W,R2106713,E300.0,7/12/2021 11:32,initial,WS,20,,,ALSRNY,quant,R2106713-006,10,mL,10,mL,16887-00-6,180,TRG,Yes,Y,AE,0,N,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
642,31,13-SAW-1.1107062021-W,R2106713,SM10200H,7/20/2021 17:09,initial,WS,20,METHOD,7/7/2021 14:50,ALSRNY,quant,R2106713-006,1000,mL,1000,mL,479-61-8,12.6,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.8,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
643,66,13-SAW-1.1107062021-W,R2106713,SM2340B,7/14/2021 21:21,initial,WS,1,,7/13/2021 0:00,ALSRNY,quant,R2106713-006,0,mL,NA,,HARD,204,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
644,100,13-SAW-1.1107062021-W,R2106713,Calculation,7/8/2021 0:13,initial,WS,1,,,ALSRNY,quant,R2106713-006,0,mL,NA,,14797-55-8,0.577,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
645,101,13-SAW-1.1107062021-W,R2106713,E353.2,7/8/2021 18:41,initial,WS,1,,,ALSRNY,quant,R2106713-006,10,mL,10,mL,NO3NO2N,0.587,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
646,102,13-SAW-1.1107062021-W,R2106713,E353.2,7/8/2021 0:13,initial,WS,1,,,ALSRNY,quant,R2106713-006,10,mL,10,mL,14797-65-0,0.011,TRG,Yes,Y,AE,0,N,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
647,103,13-SAW-1.1107062021-W,R2106713,Calculation,7/16/2021 13:37,initial,WS,1,,7/15/2021 0:00,ALSRNY,quant,R2106713-006,0,mL,NA,,7727-37-9,1.02,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
648,99,13-SAW-1.1107062021-W,R2106713,E351.2,7/16/2021 13:37,initial,WS,1,METHOD,7/15/2021 13:36,ALSRNY,quant,R2106713-006,20,mL,20,mL,KN,0.43,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
649,121,13-SAW-1.1107062021-W,R2106713,E365.1,7/19/2021 22:14,initial,WS,1,METHOD,7/17/2021 15:16,ALSRNY,quant,R2106713-006,20,mL,20,mL,7723-14-0,0.0683,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
650,162,13-SAW-1.1107062021-W,R2106713,E180.1,7/7/2021 13:15,initial,WS,1,,,ALSRNY,quant,R2106713-006,NA,,NA,,TURB,9,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
651,6,13-SAW-0.2-07062021-W,R2106713,SM 2320 B,7/12/2021 9:33,initial,WS,1,,,ALSRNY,quant,R2106713-007,0,mL,NA,,ALK,133,TRG,Yes,Y,AE,0,N,NA,0,NA,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
652,98,13-SAW-0.2-07062021-W,R2106713,E350.1,7/12/2021 21:51,initial,WS,1,,,ALSRNY,quant,R2106713-007,10,mL,10,mL,7664-41-7,0.029,TRG,Yes,Y,AE,0,N,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
653,27,13-SAW-0.2-07062021-W,R2106713,E300.0,7/12/2021 11:39,initial,WS,20,,,ALSRNY,quant,R2106713-007,10,mL,10,mL,16887-00-6,180,TRG,Yes,Y,AE,0,N,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
654,31,13-SAW-0.2-07062021-W,R2106713,SM10200H,7/20/2021 17:09,initial,WS,20,METHOD,7/7/2021 14:50,ALSRNY,quant,R2106713-007,1000,mL,1000,mL,479-61-8,4.61,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.8,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
655,66,13-SAW-0.2-07062021-W,R2106713,SM2340B,7/14/2021 21:25,initial,WS,1,,7/13/2021 0:00,ALSRNY,quant,R2106713-007,0,mL,NA,,HARD,202,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
656,100,13-SAW-0.2-07062021-W,R2106713,Calculation,7/8/2021 0:13,initial,WS,1,,,ALSRNY,quant,R2106713-007,0,mL,NA,,14797-55-8,0.598,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
657,101,13-SAW-0.2-07062021-W,R2106713,E353.2,7/8/2021 18:43,initial,WS,1,,,ALSRNY,quant,R2106713-007,10,mL,10,mL,NO3NO2N,0.598,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
658,102,13-SAW-0.2-07062021-W,R2106713,E353.2,7/8/2021 0:13,initial,WS,1,,,ALSRNY,quant,R2106713-007,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,N,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
659,103,13-SAW-0.2-07062021-W,R2106713,Calculation,7/16/2021 13:38,initial,WS,1,,7/15/2021 0:00,ALSRNY,quant,R2106713-007,0,mL,NA,,7727-37-9,1.12,TRG,Yes,Y,AE,0,N,NA,0,NA,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
660,99,13-SAW-0.2-07062021-W,R2106713,E351.2,7/16/2021 13:38,initial,WS,1,METHOD,7/15/2021 13:36,ALSRNY,quant,R2106713-007,20,mL,20,mL,KN,0.52,TRG,Yes,Y,AE,0,N,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
661,121,13-SAW-0.2-07062021-W,R2106713,E365.1,7/19/2021 22:15,initial,WS,1,METHOD,7/17/2021 15:16,ALSRNY,quant,R2106713-007,20,mL,20,mL,7723-14-0,0.0729,TRG,Yes,Y,AE,0,N,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
662,162,13-SAW-0.2-07062021-W,R2106713,E180.1,7/7/2021 13:15,initial,WS,1,,,ALSRNY,quant,R2106713-007,NA,,NA,,TURB,7,TRG,Yes,Y,AE,0,N,NA,0,NA,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
663,6,13-SAW-18.4-07062021-WDUP,R2106713,SM 2320 B,7/12/2021 8:24,initial,WS,1,,,ALSRNY,quant,R2106713-001DUP,0,mL,NA,,ALK,120,TRG,Yes,Y,AE,0,NA,NA,0,NA,1.8,NA,2,mg/l,,120,NA,NA,NA,120,NA,NA,NA,<1,NA,NA,20,,,NA
664,31,13-SAW-18.4-07062021-WDUP,R2106713,SM10200H,7/20/2021 17:09,initial,WS,1,METHOD,7/7/2021 14:50,ALSRNY,quant,R2106713-001DUP,1000,mL,1000,mL,479-61-8,1.46,TRG,Yes,Y,AE,0,NA,NA,0,NA,NA,NA,0.04,ug/l,,1.19,NA,NA,NA,1.19,NA,NA,NA,20,NA,NA,20,,,NA
665,162,13-SAW-18.4-07062021-WDUP,R2106713,E180.1,7/7/2021 13:15,initial,WS,1,,,ALSRNY,quant,R2106713-001DUP,NA,,NA,,TURB,2.7,TRG,Yes,Y,AE,0,NA,NA,0,NA,0.06,NA,1,ntu,,2.7,NA,NA,NA,2.7,NA,NA,NA,<1,NA,NA,20,,,NA
666,98,13-SAW-18.4-07062021-WMS,R2106713,E350.1,7/12/2021 21:41,initial,WS,1,,,ALSRNY,quant,R2106713-001MS,10,mL,10,mL,7664-41-7,0.263,SC,Yes,Y,AE,0,NA,NA,0,NA,0.003,NA,0.01,mg/l,,0.024,0.25,0.263,96,NA,NA,NA,NA,,75,125,20,,,NA
667,27,13-SAW-18.4-07062021-WMS,R2106713,E300.0,7/12/2021 10:46,initial,WS,20,,,ALSRNY,quant,R2106713-001MS,10,mL,10,mL,16887-00-6,149,SC,Yes,Y,AE,0,NA,NA,0,NA,0.9,NA,4,mg/l,,115,40,149,84,NA,NA,NA,NA,,75,125,20,,,NA
668,101,13-SAW-18.4-07062021-WMS,R2106713,E353.2,7/8/2021 18:33,initial,WS,1,,,ALSRNY,quant,R2106713-001MS,10,mL,10,mL,NO3NO2N,1.11,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,0.663,0.5,1.11,89,NA,NA,NA,NA,,75,125,20,,,NA
669,102,13-SAW-18.4-07062021-WMS,R2106713,E353.2,7/8/2021 0:09,initial,WS,1,,,ALSRNY,quant,R2106713-001MS,10,mL,10,mL,14797-65-0,0.261,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,0,0.25,0.261,105,NA,NA,NA,NA,,75,125,20,,,NA
670,99,13-SAW-18.4-07062021-WMS,R2106713,E351.2,7/16/2021 13:30,initial,WS,1,METHOD,7/15/2021 13:36,ALSRNY,quant,R2106713-001MS,20,mL,20,mL,KN,3.08,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0.43,2.5,3.08,106,NA,NA,NA,NA,,75,125,20,,,NA
671,121,13-SAW-18.4-07062021-WMS,R2106713,E365.1,7/19/2021 22:02,initial,WS,1,METHOD,7/17/2021 15:16,ALSRNY,quant,R2106713-001MS,20,mL,20,mL,7723-14-0,0.0805,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0036,NA,0.005,mg/l,,0.0563,0.025,0.0805,97,NA,NA,NA,NA,,75,125,20,,,NA
672,98,13-SAW-18.4-07062021-WSD,R2106713,E350.1,7/12/2021 21:42,initial,WS,1,,,ALSRNY,quant,R2106713-001DMS,10,mL,10,mL,7664-41-7,0.263,SC,Yes,Y,AE,0,NA,NA,0,NA,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,0.024,0.25,0.263,95,<1,75,125,20,,,NA
673,27,13-SAW-18.4-07062021-WSD,R2106713,E300.0,7/12/2021 10:53,initial,WS,20,,,ALSRNY,quant,R2106713-001DMS,10,mL,10,mL,16887-00-6,149,SC,Yes,Y,AE,0,NA,NA,0,NA,0.9,NA,4,mg/l,,NA,NA,NA,NA,115,40,149,86,<1,75,125,20,,,NA
674,101,13-SAW-18.4-07062021-WSD,R2106713,E353.2,7/8/2021 18:34,initial,WS,1,,,ALSRNY,quant,R2106713-001DMS,10,mL,10,mL,NO3NO2N,1.11,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,0.663,0.5,1.11,89,<1,75,125,20,,,NA
675,102,13-SAW-18.4-07062021-WSD,R2106713,E353.2,7/8/2021 0:09,initial,WS,1,,,ALSRNY,quant,R2106713-001DMS,10,mL,10,mL,14797-65-0,0.261,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,0,0.25,0.261,104,<1,75,125,20,,,NA
676,99,13-SAW-18.4-07062021-WSD,R2106713,E351.2,7/16/2021 13:31,initial,WS,1,METHOD,7/15/2021 13:36,ALSRNY,quant,R2106713-001DMS,20,mL,20,mL,KN,3.09,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0.43,2.5,3.09,106,<1,75,125,20,,,NA
677,121,13-SAW-18.4-07062021-WSD,R2106713,E365.1,7/19/2021 22:03,initial,WS,1,METHOD,7/17/2021 15:16,ALSRNY,quant,R2106713-001DMS,20,mL,20,mL,7723-14-0,0.0803,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,0.0563,0.025,0.0803,96,<1,75,125,20,,,NA
678,21,13-SAW-18.4-07062021-W,R2106713,E200.7,7/14/2021 20:48,initial,WS,1,SW3010A,7/13/2021 0:00,ALSRNY,quant,R2106713-001,10,mL,10,mL,7440-70-2,43800,TRG,Yes,Y,AE,0,N,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
679,71,13-SAW-18.4-07062021-W,R2106713,E200.7,7/14/2021 20:48,initial,WS,1,SW3010A,7/13/2021 0:00,ALSRNY,quant,R2106713-001,10,mL,10,mL,7439-95-4,13200,TRG,Yes,Y,AE,0,N,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
680,21,13-SAW-18.4-07062021-WMS,R2106713,E200.7,7/14/2021 20:51,initial,WS,1,SW3010A,7/13/2021 0:00,ALSRNY,quant,R2106713-001S,10,mL,10,mL,7440-70-2,43900,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,43800,2000,43900,5,NA,NA,NA,NA,,70,130,NA,*,,NA
681,71,13-SAW-18.4-07062021-WMS,R2106713,E200.7,7/14/2021 20:51,initial,WS,1,SW3010A,7/13/2021 0:00,ALSRNY,quant,R2106713-001S,10,mL,10,mL,7439-95-4,14600,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,13200,2000,14600,70,NA,NA,NA,NA,,70,130,NA,*,,NA
682,21,13-SAW-18.4-07062021-WSD,R2106713,E200.7,7/14/2021 20:54,initial,WS,1,SW3010A,7/13/2021 0:00,ALSRNY,quant,R2106713-001SD,10,mL,10,mL,7440-70-2,43800,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,43800,2000,43800,0,0,70,130,20,,*,NA
683,71,13-SAW-18.4-07062021-WSD,R2106713,E200.7,7/14/2021 20:54,initial,WS,1,SW3010A,7/13/2021 0:00,ALSRNY,quant,R2106713-001SD,10,mL,10,mL,7439-95-4,14600,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,13200,2000,14600,70,0,70,130,20,,*,NA
684,21,13-SAW-18.4-07062021-EB,R2106713,E200.7,7/14/2021 21:03,initial,WS,1,SW3010A,7/13/2021 0:00,ALSRNY,quant,R2106713-002,10,mL,10,mL,7440-70-2,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,110,110,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
